time,site,ip,hop_num,min_rtt,avg_rtt,max_rtt
2021-04-22 05:22:23.072661+00:00,github.com,96.110.177.73,3,12.454,14.86,19.34
2021-04-22 05:22:23.072836+00:00,github.com,69.139.199.197,4,11.756,17.513,23.299
2021-04-22 05:22:23.073005+00:00,github.com,96.110.41.117,5,12.605,18.831,25.646
2021-04-22 05:22:23.073172+00:00,github.com,96.110.33.86,6,13.009,17.48,23.831
2021-04-22 05:22:23.073335+00:00,github.com,50.208.233.210,7,11.276,15.517,29.574
2021-04-22 05:22:23.073496+00:00,github.com,62.115.115.217,8,14.457,15.967,17.143
2021-04-22 05:22:23.073655+00:00,github.com,62.115.118.168,9,31.942,33.133,35.425
2021-04-22 05:22:23.073816+00:00,github.com,62.115.175.97,10,32.768,34.286,35.853
2021-04-22 05:22:23.073976+00:00,github.com,192.30.255.112,14,31.359,32.698,34.458
2021-04-22 05:22:28.843864+00:00,realpython.com,10.0.0.1,1,1.588,2.249,2.707
2021-04-22 05:22:28.844144+00:00,realpython.com,96.120.88.185,2,11.025,14.043,20.186
2021-04-22 05:22:28.844334+00:00,realpython.com,96.110.177.73,3,12.161,16.921,26.992
2021-04-22 05:22:28.844511+00:00,realpython.com,69.139.199.197,4,10.662,12.202,15.168
2021-04-22 05:22:28.844682+00:00,realpython.com,96.110.41.125,5,12.21,13.321,15.528
2021-04-22 05:22:28.844850+00:00,realpython.com,96.110.46.42,6,11.989,13.755,15.758
2021-04-22 05:22:28.845015+00:00,realpython.com,96.110.37.174,7,13.849,22.51,30.504
2021-04-22 05:22:28.845179+00:00,realpython.com,68.86.88.18,8,12.886,16.167,21.094
2021-04-22 05:22:28.845341+00:00,realpython.com,66.208.228.6,9,13.669,30.61,48.75
2021-04-22 05:22:28.845500+00:00,realpython.com,104.22.16.171,10,13.058,14.122,15.46
2021-04-22 05:22:42.018919+00:00,medium.com,10.0.0.1,1,2.328,3.1,4.483
2021-04-22 05:22:42.019341+00:00,medium.com,96.120.88.185,2,10.611,13.279,16.634
2021-04-22 05:22:42.019632+00:00,medium.com,96.110.177.73,3,9.909,13.205,19.805
2021-04-22 05:22:42.019810+00:00,medium.com,69.139.199.197,4,12.962,16.875,26.581
2021-04-22 05:22:42.019978+00:00,medium.com,96.110.41.121,5,15.073,19.073,24.287
2021-04-22 05:22:42.020143+00:00,medium.com,96.110.46.30,6,13.197,15.882,18.568
2021-04-22 05:22:42.020308+00:00,medium.com,96.110.37.174,7,13.688,14.897,15.995
2021-04-22 05:22:42.020470+00:00,medium.com,96.110.38.89,8,20.526,29.237,52.093
2021-04-22 05:22:42.020629+00:00,medium.com,96.110.45.169,9,20.346,22.018,23.395
2021-04-22 05:22:42.020788+00:00,medium.com,96.110.33.54,10,19.963,23.52,28.442
2021-04-22 05:22:42.020945+00:00,medium.com,50.242.151.226,11,20.166,29.332,36.771
2021-04-22 05:22:42.021102+00:00,medium.com,162.159.153.4,12,20.335,21.91,24.261
2021-04-22 05:22:46.803278+00:00,docs.python.org,10.0.0.1,1,2.227,2.784,3.34
2021-04-22 05:22:46.803646+00:00,docs.python.org,96.120.88.185,2,12.166,14.819,20.754
2021-04-22 05:22:46.803845+00:00,docs.python.org,96.110.177.73,3,11.982,12.289,12.794
2021-04-22 05:22:46.803993+00:00,docs.python.org,69.139.199.197,4,12.757,15.992,19.542
2021-04-22 05:22:46.804137+00:00,docs.python.org,96.110.41.125,5,11.505,12.27,13.052
2021-04-22 05:22:46.804274+00:00,docs.python.org,96.110.41.206,6,12.543,14.754,20.047
2021-04-22 05:22:46.804406+00:00,docs.python.org,75.149.231.94,7,11.252,14.254,23.614
2021-04-22 05:22:46.804536+00:00,docs.python.org,151.101.188.223,8,11.607,13.167,17.116
2021-04-22 05:23:05.229771+00:00,www.cplusplus.com,10.0.0.1,1,1.62,3.002,5.215
2021-04-22 05:23:05.230005+00:00,www.cplusplus.com,96.120.88.185,2,11.609,14.72,19.45
2021-04-22 05:23:05.230161+00:00,www.cplusplus.com,96.110.177.73,3,11.4,12.464,14.985
2021-04-22 05:23:05.230304+00:00,www.cplusplus.com,69.139.199.197,4,11.697,14.395,19.984
2021-04-22 05:23:05.230443+00:00,www.cplusplus.com,96.110.41.125,5,12.132,13.814,18.599
2021-04-22 05:23:05.230582+00:00,www.cplusplus.com,96.110.41.206,6,11.949,14.481,23.023
2021-04-22 05:23:05.230713+00:00,www.cplusplus.com,142.44.208.141,7,11.33,14.177,21.583
2021-04-22 05:23:05.230842+00:00,www.cplusplus.com,198.27.73.227,8,60.079,61.8,67.027
2021-04-22 05:23:05.230969+00:00,www.cplusplus.com,192.99.146.140,9,78.555,80.419,82.547
2021-04-22 05:23:05.231096+00:00,www.cplusplus.com,198.27.73.98,11,77.927,81.946,86.067
2021-04-22 05:23:05.231223+00:00,www.cplusplus.com,144.217.110.12,12,75.595,82.733,103.784
2021-04-22 05:23:11.469668+00:00,oiala.ai,10.0.0.1,1,2.094,2.851,3.102
2021-04-22 05:23:11.469899+00:00,oiala.ai,96.120.88.185,2,12.859,18.253,23.151
2021-04-22 05:23:11.470053+00:00,oiala.ai,96.110.177.73,3,12.123,15.669,27.323
2021-04-22 05:23:11.470197+00:00,oiala.ai,69.139.199.197,4,12.067,13.785,16.654
2021-04-22 05:23:11.470334+00:00,oiala.ai,96.110.41.125,5,12.897,13.717,14.659
2021-04-22 05:23:11.470469+00:00,oiala.ai,96.110.46.42,6,11.906,14.418,18.164
2021-04-22 05:23:11.470602+00:00,oiala.ai,96.110.37.170,7,13.266,15.773,16.924
2021-04-22 05:23:11.470734+00:00,oiala.ai,68.86.88.18,8,12.438,14.09,15.11
2021-04-22 05:23:11.470862+00:00,oiala.ai,66.208.228.6,9,13.23,26.919,39.23
2021-04-22 05:23:11.470990+00:00,oiala.ai,172.67.205.123,10,12.686,14.61,17.363
2021-04-22 05:41:56.753054+00:00,docs.google.com,10.0.0.1,1,2.083,2.983,3.808
2021-04-22 05:41:56.753334+00:00,docs.google.com,96.120.88.185,2,12.427,14.971,18.931
2021-04-22 05:41:56.753523+00:00,docs.google.com,96.110.177.73,3,11.61,14.475,20.253
2021-04-22 05:41:56.753701+00:00,docs.google.com,69.139.199.197,4,12.184,22.701,33.856
2021-04-22 05:41:56.753873+00:00,docs.google.com,68.86.143.93,5,12.534,16.872,25.192
2021-04-22 05:41:56.754041+00:00,docs.google.com,96.112.146.26,6,11.441,12.801,14.665
2021-04-22 05:41:56.754205+00:00,docs.google.com,72.14.239.204,7,11.713,14.662,19.201
2021-04-22 05:41:56.754367+00:00,docs.google.com,72.14.239.43,8,11.363,15.597,27.095
2021-04-22 05:41:56.754528+00:00,docs.google.com,216.58.195.78,9,9.956,12.314,16.013
2021-04-22 05:42:03.725931+00:00,stackoverflow.com,10.0.0.1,1,1.41,2.574,3.436
2021-04-22 05:42:03.726142+00:00,stackoverflow.com,96.120.88.185,2,12.046,14.047,17.001
2021-04-22 05:42:03.726276+00:00,stackoverflow.com,96.110.177.73,3,11.46,17.998,36.061
2021-04-22 05:42:03.726431+00:00,stackoverflow.com,69.139.199.197,4,11.596,12.705,14.315
2021-04-22 05:42:03.726572+00:00,stackoverflow.com,96.110.41.117,5,12.014,14.907,21.825
2021-04-22 05:42:03.726708+00:00,stackoverflow.com,96.110.41.198,6,11.045,18.965,40.707
2021-04-22 05:42:03.726842+00:00,stackoverflow.com,50.242.150.6,7,14.697,22.014,36.516
2021-04-22 05:42:03.726973+00:00,stackoverflow.com,151.101.129.69,8,10.697,24.026,44.916
2021-04-22 05:42:13.615926+00:00,calendar.google.com,10.0.0.1,1,2.12,2.943,3.638
2021-04-22 05:42:13.616354+00:00,calendar.google.com,96.120.88.185,2,12.037,16.241,20.016
2021-04-22 05:42:13.616604+00:00,calendar.google.com,96.110.177.73,3,12.574,34.881,112.026
2021-04-22 05:42:13.616789+00:00,calendar.google.com,69.139.199.197,4,14.4,73.403,154.877
2021-04-22 05:42:13.616966+00:00,calendar.google.com,68.86.143.93,5,11.939,290.577,1025.321
2021-04-22 05:42:13.617137+00:00,calendar.google.com,96.112.146.18,6,11.471,35.64,127.943
2021-04-22 05:42:13.617305+00:00,calendar.google.com,108.170.226.52,7,13.565,18.087,26.919
2021-04-22 05:42:13.617471+00:00,calendar.google.com,72.14.235.1,8,11.923,14.847,20.656
2021-04-22 05:42:13.617635+00:00,calendar.google.com,172.217.6.46,9,12.007,14.251,17.969
2021-04-22 05:42:22.173122+00:00,sites.google.com,10.0.0.1,1,2.85,3.76,5.086
2021-04-22 05:42:22.173488+00:00,sites.google.com,96.120.88.185,2,12.679,20.62,39.523
2021-04-22 05:42:22.173708+00:00,sites.google.com,96.110.177.73,3,10.402,11.895,13.225
2021-04-22 05:42:22.173902+00:00,sites.google.com,69.139.199.197,4,10.987,17.064,33.907
2021-04-22 05:42:22.174044+00:00,sites.google.com,68.86.143.93,5,13.353,21.554,45.787
2021-04-22 05:42:22.174181+00:00,sites.google.com,96.112.146.18,6,11.64,13.796,16.824
2021-04-22 05:42:22.174364+00:00,sites.google.com,72.14.239.204,7,11.01,14.645,18.359
2021-04-22 05:42:22.174497+00:00,sites.google.com,108.170.237.21,8,12.786,21.04,32.839
2021-04-22 05:42:22.174629+00:00,sites.google.com,216.58.194.174,9,10.855,12.694,15.082
2021-04-22 05:43:06.187715+00:00,github.com,10.0.0.1,1,1.474,3.826,7.801
2021-04-22 05:43:06.188135+00:00,github.com,96.120.88.185,2,11.906,13.99,18.356
2021-04-22 05:43:06.188428+00:00,github.com,96.110.177.73,3,12.454,15.67,21.727
2021-04-22 05:43:06.188605+00:00,github.com,69.139.199.197,4,12.029,22.184,49.111
2021-04-22 05:43:06.188777+00:00,github.com,96.110.41.117,5,12.685,14.644,17.796
2021-04-22 05:43:06.188945+00:00,github.com,96.110.33.86,6,12.425,13.55,14.786
2021-04-22 05:43:06.189109+00:00,github.com,50.208.233.210,7,12.869,16.07,18.666
2021-04-22 05:43:06.189271+00:00,github.com,62.115.115.217,8,13.53,18.388,24.569
2021-04-22 05:43:06.189431+00:00,github.com,62.115.118.168,9,69.155,77.657,93.218
2021-04-22 05:43:06.189593+00:00,github.com,62.115.175.97,10,32.061,34.937,41.146
2021-04-22 05:43:06.189755+00:00,github.com,192.30.255.112,14,31.934,36.021,41.296
2021-04-22 05:43:17.193639+00:00,realpython.com,10.0.0.1,1,1.669,4.549,10.556
2021-04-22 05:43:17.193918+00:00,realpython.com,96.120.88.185,2,15.789,26.499,37.828
2021-04-22 05:43:17.194114+00:00,realpython.com,96.110.177.73,3,12.968,20.121,29.958
2021-04-22 05:43:17.194294+00:00,realpython.com,69.139.199.197,4,11.281,16.788,25.609
2021-04-22 05:43:17.194469+00:00,realpython.com,96.110.41.125,5,11.843,12.173,12.483
2021-04-22 05:43:17.194644+00:00,realpython.com,96.110.46.42,6,11.455,14.482,21.613
2021-04-22 05:43:17.194813+00:00,realpython.com,96.110.37.170,7,15.726,18.892,26.583
2021-04-22 05:43:17.194979+00:00,realpython.com,68.86.88.18,8,14.559,17.635,27.891
2021-04-22 05:43:17.195143+00:00,realpython.com,66.208.228.6,9,14.309,26.64,35.454
2021-04-22 05:43:17.195305+00:00,realpython.com,104.22.17.171,10,12.775,14.227,16.469
2021-04-22 05:43:28.742867+00:00,medium.com,10.0.0.1,1,1.685,3.697,7.379
2021-04-22 05:43:28.743236+00:00,medium.com,96.120.88.185,2,11.288,14.857,21.401
2021-04-22 05:43:28.743446+00:00,medium.com,96.110.177.73,3,12.372,16.995,26.7
2021-04-22 05:43:28.743629+00:00,medium.com,69.139.199.197,4,13.558,18.916,28.816
2021-04-22 05:43:28.743804+00:00,medium.com,96.110.41.113,5,12.096,15.093,20.247
2021-04-22 05:43:28.744026+00:00,medium.com,96.110.46.6,6,13.517,14.303,15.07
2021-04-22 05:43:28.744270+00:00,medium.com,96.110.37.170,7,14.631,18.032,19.558
2021-04-22 05:43:28.744468+00:00,medium.com,96.110.38.93,8,20.264,24.223,37.404
2021-04-22 05:43:28.744651+00:00,medium.com,96.110.45.185,9,21.254,29.171,46.864
2021-04-22 05:43:28.744855+00:00,medium.com,96.110.33.62,10,20.004,22.896,24.528
2021-04-22 05:43:28.745031+00:00,medium.com,50.242.151.226,11,20.703,25.507,31.813
2021-04-22 05:43:28.745203+00:00,medium.com,162.159.152.4,12,20.277,26.93,40.987
2021-04-22 05:43:35.815624+00:00,docs.python.org,10.0.0.1,1,1.857,2.761,3.624
2021-04-22 05:43:35.815867+00:00,docs.python.org,96.120.88.185,2,13.06,16.226,20.184
2021-04-22 05:43:35.816026+00:00,docs.python.org,96.110.177.73,3,13.671,17.322,22.616
2021-04-22 05:43:35.816217+00:00,docs.python.org,69.139.199.197,4,12.846,16.017,23.487
2021-04-22 05:43:35.816416+00:00,docs.python.org,96.110.41.125,5,12.747,15.132,19.102
2021-04-22 05:43:35.816572+00:00,docs.python.org,96.110.41.206,6,11.448,16.726,25.198
2021-04-22 05:43:35.816723+00:00,docs.python.org,75.149.231.94,7,11.626,16.256,21.135
2021-04-22 05:43:35.816967+00:00,docs.python.org,151.101.188.223,8,10.296,11.446,13.194
2021-04-22 05:43:57.773354+00:00,www.cplusplus.com,10.0.0.1,1,1.848,4.744,9.655
2021-04-22 05:43:57.773634+00:00,www.cplusplus.com,96.120.88.185,2,11.841,15.918,25.722
2021-04-22 05:43:57.773825+00:00,www.cplusplus.com,96.110.177.73,3,12.645,18.424,31.865
2021-04-22 05:43:57.774006+00:00,www.cplusplus.com,69.139.199.197,4,10.355,15.369,22.18
2021-04-22 05:43:57.774180+00:00,www.cplusplus.com,96.110.41.125,5,12.445,12.709,13.055
2021-04-22 05:43:57.774353+00:00,www.cplusplus.com,96.110.41.206,6,12.026,12.905,14.654
2021-04-22 05:43:57.774521+00:00,www.cplusplus.com,142.44.208.141,7,12.93,14.437,16.771
2021-04-22 05:43:57.774685+00:00,www.cplusplus.com,198.27.73.227,8,61.574,62.276,63.315
2021-04-22 05:43:57.774846+00:00,www.cplusplus.com,192.99.146.140,9,77.938,82.286,95.433
2021-04-22 05:43:57.775019+00:00,www.cplusplus.com,198.27.73.98,11,78.203,82.308,87.902
2021-04-22 05:43:57.775147+00:00,www.cplusplus.com,144.217.110.12,12,75.53,81.681,89.037
2021-04-22 05:44:11.663257+00:00,oiala.ai,10.0.0.1,1,1.388,2.554,3.502
2021-04-22 05:44:11.663684+00:00,oiala.ai,96.120.88.185,2,15.393,18.862,27.227
2021-04-22 05:44:11.663984+00:00,oiala.ai,96.110.177.73,3,12.432,19.614,27.623
2021-04-22 05:44:11.664171+00:00,oiala.ai,69.139.199.197,4,13.092,16.205,22.46
2021-04-22 05:44:11.664348+00:00,oiala.ai,96.110.41.121,5,12.831,20.179,34.134
2021-04-22 05:44:11.664518+00:00,oiala.ai,96.110.46.30,6,14.145,17.189,22.04
2021-04-22 05:44:11.664686+00:00,oiala.ai,96.110.37.178,7,14.758,21.248,33.316
2021-04-22 05:44:11.664849+00:00,oiala.ai,96.110.38.89,8,20.267,23.275,29.809
2021-04-22 05:44:11.665011+00:00,oiala.ai,96.110.45.185,9,21.405,24.33,31.494
2021-04-22 05:44:11.665172+00:00,oiala.ai,96.110.33.62,10,23.171,26.879,36.093
2021-04-22 05:44:11.665333+00:00,oiala.ai,50.242.151.226,11,20.647,23.627,29.917
2021-04-22 05:44:11.665493+00:00,oiala.ai,104.21.44.243,12,18.79,20.629,22.328
2021-04-22 06:01:32.977975+00:00,docs.google.com,10.0.0.1,1,1.641,2.29,3.552
2021-04-22 06:01:32.978400+00:00,docs.google.com,96.120.88.185,2,13.194,14.972,17.964
2021-04-22 06:01:32.978673+00:00,docs.google.com,96.110.177.73,3,11.958,27.612,45.87
2021-04-22 06:01:32.978856+00:00,docs.google.com,69.139.199.197,4,16.515,23.675,30.43
2021-04-22 06:01:32.979031+00:00,docs.google.com,68.86.143.93,5,12.898,17.07,23.629
2021-04-22 06:01:32.979204+00:00,docs.google.com,96.112.146.18,6,12.318,15.588,17.8
2021-04-22 06:01:32.979372+00:00,docs.google.com,74.125.37.224,7,13.778,18.409,25.881
2021-04-22 06:01:32.979538+00:00,docs.google.com,108.170.237.107,8,12.833,15.075,19.379
2021-04-22 06:01:32.979703+00:00,docs.google.com,216.58.194.206,9,11.407,18.043,30.757
2021-04-22 06:01:39.586885+00:00,stackoverflow.com,10.0.0.1,1,1.921,2.975,3.7
2021-04-22 06:01:39.587305+00:00,stackoverflow.com,96.120.88.185,2,14.587,21.155,29.525
2021-04-22 06:01:39.587595+00:00,stackoverflow.com,96.110.177.73,3,12.193,18.161,22.362
2021-04-22 06:01:39.587775+00:00,stackoverflow.com,69.139.199.197,4,12.694,18.318,23.369
2021-04-22 06:01:39.587948+00:00,stackoverflow.com,96.110.41.117,5,12.526,15.455,21.864
2021-04-22 06:01:39.588116+00:00,stackoverflow.com,96.110.41.198,6,12.797,17.599,30.306
2021-04-22 06:01:39.588280+00:00,stackoverflow.com,50.242.150.6,7,16.111,20.177,24.182
2021-04-22 06:01:39.588444+00:00,stackoverflow.com,151.101.129.69,8,10.473,21.438,48.081
2021-04-22 06:01:44.902248+00:00,calendar.google.com,10.0.0.1,1,1.793,3.569,4.212
2021-04-22 06:01:44.902669+00:00,calendar.google.com,96.120.88.185,2,13.168,17.982,25.459
2021-04-22 06:01:44.902962+00:00,calendar.google.com,96.110.177.73,3,13.572,17.545,31.058
2021-04-22 06:01:44.903141+00:00,calendar.google.com,69.139.199.197,4,14.811,18.611,23.196
2021-04-22 06:01:44.903310+00:00,calendar.google.com,68.86.143.93,5,14.083,18.842,22.93
2021-04-22 06:01:44.903477+00:00,calendar.google.com,96.112.146.18,6,13.849,20.927,25.954
2021-04-22 06:01:44.903641+00:00,calendar.google.com,72.14.239.204,7,13.706,17.536,23.394
2021-04-22 06:01:44.903804+00:00,calendar.google.com,108.170.237.21,8,12.571,13.929,16.106
2021-04-22 06:01:44.903965+00:00,calendar.google.com,216.58.194.174,9,11.582,12.84,15.048
2021-04-22 06:01:50.204532+00:00,sites.google.com,10.0.0.1,1,2.416,4.059,6.485
2021-04-22 06:01:50.204954+00:00,sites.google.com,96.120.88.185,2,14.032,15.444,17.781
2021-04-22 06:01:50.205250+00:00,sites.google.com,96.110.177.73,3,12.467,18.197,24.784
2021-04-22 06:01:50.205432+00:00,sites.google.com,69.139.199.197,4,12.914,19.501,29.568
2021-04-22 06:01:50.205605+00:00,sites.google.com,68.86.143.93,5,12.241,18.977,31.978
2021-04-22 06:01:50.205773+00:00,sites.google.com,96.112.146.22,6,12.259,17.202,26.292
2021-04-22 06:01:50.205939+00:00,sites.google.com,108.170.226.52,7,14.844,19.625,25.312
2021-04-22 06:01:50.206105+00:00,sites.google.com,108.170.236.63,8,11.912,13.749,16.686
2021-04-22 06:01:50.206268+00:00,sites.google.com,172.217.5.110,9,10.8,13.258,19.468
2021-04-22 06:02:27.992309+00:00,github.com,10.0.0.1,1,1.577,4.124,7.519
2021-04-22 06:02:27.992545+00:00,github.com,96.120.88.185,2,13.182,15.325,19.487
2021-04-22 06:02:27.992723+00:00,github.com,96.110.177.73,3,12.767,14.17,16.88
2021-04-22 06:02:27.993035+00:00,github.com,69.139.199.197,4,12.176,19.086,28.281
2021-04-22 06:02:27.993434+00:00,github.com,96.110.41.125,5,13.807,16.076,19.577
2021-04-22 06:02:27.993719+00:00,github.com,96.110.33.94,6,13.448,16.45,23.358
2021-04-22 06:02:27.993880+00:00,github.com,50.208.233.210,7,13.46,17.093,19.835
2021-04-22 06:02:27.994010+00:00,github.com,62.115.115.217,8,15.301,19.863,32.835
2021-04-22 06:02:27.994132+00:00,github.com,62.115.118.168,9,68.249,73.383,78.152
2021-04-22 06:02:27.994249+00:00,github.com,62.115.175.97,10,33.384,38.12,44.738
2021-04-22 06:02:27.994361+00:00,github.com,192.30.255.113,14,33.862,37.238,40.469
2021-04-22 06:02:33.963565+00:00,realpython.com,10.0.0.1,1,2.079,3.253,3.91
2021-04-22 06:02:33.963986+00:00,realpython.com,96.120.88.185,2,12.423,15.417,20.135
2021-04-22 06:02:33.964280+00:00,realpython.com,96.110.177.73,3,14.158,17.658,23.133
2021-04-22 06:02:33.964462+00:00,realpython.com,69.139.199.197,4,13.068,18.233,26.864
2021-04-22 06:02:33.964636+00:00,realpython.com,96.110.41.125,5,13.981,17.328,21.589
2021-04-22 06:02:33.964809+00:00,realpython.com,96.110.46.42,6,13.462,15.293,19.224
2021-04-22 06:02:33.964979+00:00,realpython.com,96.110.37.182,7,14.916,16.7,17.915
2021-04-22 06:02:33.965145+00:00,realpython.com,68.86.88.18,8,12.471,14.139,15.407
2021-04-22 06:02:33.965309+00:00,realpython.com,66.208.228.6,9,17.04,36.959,63.678
2021-04-22 06:02:33.965472+00:00,realpython.com,172.67.43.55,10,13.264,14.86,19.024
2021-04-22 06:02:41.666986+00:00,medium.com,10.0.0.1,1,2.32,3.489,4.117
2021-04-22 06:02:41.667413+00:00,medium.com,96.120.88.185,2,12.368,14.124,16.898
2021-04-22 06:02:41.667702+00:00,medium.com,96.110.177.73,3,11.247,14.955,23.523
2021-04-22 06:02:41.667883+00:00,medium.com,69.139.199.197,4,12.681,29.578,61.799
2021-04-22 06:02:41.668057+00:00,medium.com,96.110.41.113,5,12.21,14.325,17.995
2021-04-22 06:02:41.668228+00:00,medium.com,96.110.46.6,6,11.062,17.461,26.833
2021-04-22 06:02:41.668396+00:00,medium.com,96.110.37.170,7,16.032,22.764,39.372
2021-04-22 06:02:41.668561+00:00,medium.com,96.110.38.93,8,23.864,29.518,34.291
2021-04-22 06:02:41.668724+00:00,medium.com,96.110.45.185,9,22.949,29.91,37.983
2021-04-22 06:02:41.668887+00:00,medium.com,96.110.33.62,10,21.557,25.799,36.57
2021-04-22 06:02:41.669048+00:00,medium.com,50.242.151.226,11,21.131,29.201,33.835
2021-04-22 06:02:41.669209+00:00,medium.com,162.159.152.4,12,20.431,24.762,33.532
2021-04-22 06:02:47.418052+00:00,docs.python.org,10.0.0.1,1,2.486,3.244,3.556
2021-04-22 06:02:47.418478+00:00,docs.python.org,96.120.88.185,2,11.714,15.262,19.674
2021-04-22 06:02:47.418769+00:00,docs.python.org,96.110.177.73,3,12.299,14.802,19.489
2021-04-22 06:02:47.418952+00:00,docs.python.org,69.139.199.197,4,12.301,20.807,33.521
2021-04-22 06:02:47.419125+00:00,docs.python.org,96.110.41.125,5,12.138,14.1,17.246
2021-04-22 06:02:47.419296+00:00,docs.python.org,96.110.46.42,6,12.219,17.709,27.338
2021-04-22 06:02:47.419463+00:00,docs.python.org,96.110.37.174,7,16.824,20.771,24.532
2021-04-22 06:02:47.419627+00:00,docs.python.org,96.110.32.254,8,13.468,16.48,20.671
2021-04-22 06:02:47.419788+00:00,docs.python.org,173.167.57.86,9,13.1,14.69,17.558
2021-04-22 06:02:47.419950+00:00,docs.python.org,151.101.40.223,10,11.565,17.728,25.175
2021-04-22 06:03:05.712882+00:00,www.cplusplus.com,10.0.0.1,1,1.744,3.626,5.279
2021-04-22 06:03:05.713306+00:00,www.cplusplus.com,96.120.88.185,2,13.317,14.505,16.839
2021-04-22 06:03:05.713603+00:00,www.cplusplus.com,96.110.177.73,3,11.769,15.531,23.887
2021-04-22 06:03:05.713786+00:00,www.cplusplus.com,69.139.199.197,4,13.532,16.402,21.051
2021-04-22 06:03:05.713961+00:00,www.cplusplus.com,96.110.41.125,5,12.541,14.866,21.901
2021-04-22 06:03:05.714132+00:00,www.cplusplus.com,96.110.41.206,6,13.671,16.557,26.228
2021-04-22 06:03:05.714298+00:00,www.cplusplus.com,142.44.208.141,7,13.138,18.166,27.007
2021-04-22 06:03:05.714461+00:00,www.cplusplus.com,198.27.73.227,8,62.203,64.712,72.37
2021-04-22 06:03:05.714624+00:00,www.cplusplus.com,192.99.146.140,9,77.729,79.385,81.148
2021-04-22 06:03:05.714787+00:00,www.cplusplus.com,198.27.73.98,11,84.503,92.946,99.867
2021-04-22 06:03:05.714950+00:00,www.cplusplus.com,144.217.110.12,12,89.623,96.332,104.837
2021-04-22 06:03:19.385207+00:00,oiala.ai,10.0.0.1,1,2.617,3.447,3.762
2021-04-22 06:03:19.385398+00:00,oiala.ai,96.120.88.185,2,13.785,16.179,19.162
2021-04-22 06:03:19.385517+00:00,oiala.ai,96.110.177.73,3,13.648,17.532,24.06
2021-04-22 06:03:19.385627+00:00,oiala.ai,69.139.199.197,4,18.289,26.024,49.922
2021-04-22 06:03:19.385733+00:00,oiala.ai,96.110.41.125,5,14.801,18.134,25.615
2021-04-22 06:03:19.385836+00:00,oiala.ai,96.110.46.42,6,14.34,14.34,14.34
2021-04-22 06:03:19.385937+00:00,oiala.ai,96.110.37.170,7,13.824,22.61,36.355
2021-04-22 06:03:19.386036+00:00,oiala.ai,68.86.88.18,8,12.201,20.11,32.719
2021-04-22 06:03:19.386134+00:00,oiala.ai,66.208.228.6,9,16.671,47.985,102.231
2021-04-22 06:03:19.386233+00:00,oiala.ai,172.67.205.123,10,15.284,18.296,22.099
2021-04-22 06:21:45.487062+00:00,docs.google.com,10.0.0.1,1,1.567,3.458,5.948
2021-04-22 06:21:45.487358+00:00,docs.google.com,96.120.88.185,2,12.646,15.997,27.812
2021-04-22 06:21:45.487563+00:00,docs.google.com,96.110.177.73,3,11.777,13.239,14.464
2021-04-22 06:21:45.487752+00:00,docs.google.com,69.139.199.197,4,12.243,16.854,22.903
2021-04-22 06:21:45.487937+00:00,docs.google.com,68.86.143.93,5,12.717,14.055,17.831
2021-04-22 06:21:45.488111+00:00,docs.google.com,96.112.146.18,6,11.559,14.317,19.56
2021-04-22 06:21:45.488282+00:00,docs.google.com,74.125.37.224,7,12.132,14.068,18.791
2021-04-22 06:21:45.488448+00:00,docs.google.com,108.170.237.107,8,12.087,16.805,19.783
2021-04-22 06:21:45.488614+00:00,docs.google.com,216.58.194.206,9,10.143,13.796,20.068
2021-04-22 06:21:50.329647+00:00,stackoverflow.com,10.0.0.1,1,3.671,3.956,4.506
2021-04-22 06:21:50.330069+00:00,stackoverflow.com,96.120.88.185,2,12.112,16.854,23.027
2021-04-22 06:21:50.330269+00:00,stackoverflow.com,96.110.177.73,3,11.033,16.135,24.881
2021-04-22 06:21:50.330452+00:00,stackoverflow.com,69.139.199.197,4,9.664,13.27,15.368
2021-04-22 06:21:50.330629+00:00,stackoverflow.com,96.110.41.117,5,13.074,14.501,16.584
2021-04-22 06:21:50.330801+00:00,stackoverflow.com,96.110.41.198,6,11.562,14.141,17.098
2021-04-22 06:21:50.330971+00:00,stackoverflow.com,50.242.150.6,7,14.018,15.274,17.952
2021-04-22 06:21:50.331144+00:00,stackoverflow.com,151.101.129.69,8,10.969,13.381,18.328
2021-04-22 06:21:57.714159+00:00,calendar.google.com,10.0.0.1,1,1.899,3.073,4.203
2021-04-22 06:21:57.714453+00:00,calendar.google.com,96.120.88.185,2,13.496,17.98,25.909
2021-04-22 06:21:57.714656+00:00,calendar.google.com,96.110.177.73,3,12.852,13.092,13.438
2021-04-22 06:21:57.714843+00:00,calendar.google.com,69.139.199.197,4,11.653,17.608,26.089
2021-04-22 06:21:57.715021+00:00,calendar.google.com,68.86.143.93,5,12.609,14.427,15.723
2021-04-22 06:21:57.715195+00:00,calendar.google.com,96.112.146.22,6,12.075,13.11,13.662
2021-04-22 06:21:57.715379+00:00,calendar.google.com,108.170.226.52,7,13.499,20.36,36.045
2021-04-22 06:21:57.715551+00:00,calendar.google.com,142.250.238.167,8,13.46,15.848,20.617
2021-04-22 06:21:57.715718+00:00,calendar.google.com,142.250.72.206,9,9.604,13.902,18.71
2021-04-22 06:22:05.175215+00:00,sites.google.com,10.0.0.1,1,3.314,3.902,4.41
